,pulseVoltage,numTxCycles,numTxElements,txFrequencyHz,elevAperIndex,isTxAperModulationEn,txpgWaveformStyle,scanRange,pulseRepetRate,probePitchCm,probeRadiusCm,probeElevAperCm0,probeElevAperCm1,probeNumElements,probeElevFocusRangCm,probeType_C,probeType_L,probeType_P,roomTempC,energy,temperatureC,temperature_est
373,71.0211410522461,4.0,64.0,1666700.0,0.0,0.0,3.0,0.0,2143.9599609375,0.026000000536441803,0.0,1.399999976158142,0.0,64.0,6.199999809265137,0.0,0.0,1.0,21.799999237060547,317443.6587844981,21.900001525878906,26.095293135653804
374,56.040000915527344,4.0,58.0,5333300.0,0.0,0.0,1.0,0.14636699855327606,1417.22998046875,0.029999999329447746,0.0,0.5,0.0,128.0,1.7999999523162842,0.0,1.0,0.0,22.5,10286.942983716457,18.599998474121094,18.32831328820685
375,50.439998626708984,4.0,52.0,3636400.0,0.0,0.0,4.0,1.8992600440979004,993.6400146484375,0.020999999716877937,1.4800000190734863,0.5,0.0,128.0,1.899999976158142,1.0,0.0,0.0,24.0,1704.997319421885,3.6000003814697266,4.787616678993392
376,90.0,1.0,64.0,3636400.0,0.0,1.0,3.0,0.0,3087.489990234375,0.029999999329447746,0.0,0.5,0.0,128.0,1.7999999523162842,0.0,1.0,0.0,22.0,154946.18945761357,6.5,8.25492163194469
377,22.8700008392334,2.0,64.0,5714300.0,0.0,0.0,2.0,0.0,7564.669921875,0.014999999664723873,0.0,0.6000000238418579,0.0,64.0,5.5,0.0,0.0,1.0,21.799999237060547,67513.00132603891,14.0,14.43533711030527
378,44.22602462768555,2.0,53.0,7272700.0,0.0,0.0,2.0,0.0,3609.110107421875,0.04610000178217888,4.380000114440918,1.2999999523162842,0.0,128.0,8.0,1.0,0.0,0.0,23.799999237060547,211764.44347539748,15.5,14.873147152179042
379,34.900001525878906,2.0,64.0,5714300.0,0.0,0.0,2.0,0.0,1533.0,0.014800000004470348,0.0,0.6000000238418579,0.0,64.0,5.5,0.0,0.0,1.0,22.0,46068.91667285757,9.600000381469727,12.034762729964758
380,56.044471740722656,2.0,64.0,2666700.0,0.0,0.0,1.0,0.0,2619.610107421875,0.014999999664723873,0.0,0.800000011920929,0.0,64.0,5.0,0.0,0.0,1.0,24.299999237060547,112420.8112519464,20.400001525878906,20.41412562810717
381,26.600000381469727,2.0,128.0,1818200.0,0.0,1.0,1.0,0.0,8000.0,0.04490000009536743,4.619999885559082,1.0,0.0,128.0,4.5,1.0,0.0,0.0,20.700000762939453,255076.1127905778,18.599998474121094,19.673996858095947
382,63.52000045776367,2.0,64.0,1538500.0,0.0,0.0,1.0,0.0,1687.3499755859375,0.026000000536441803,0.0,1.350000023841858,0.0,64.0,7.0,0.0,0.0,1.0,22.5,174892.67834954246,16.5,16.70891917332652
383,45.0,3.0,16.0,6153800.0,0.0,0.0,2.0,0.3070789873600006,3993.610107421875,0.010999999940395355,0.0,0.25,0.0,64.0,1.2999999523162842,0.0,0.0,1.0,21.799999237060547,1864.477984855549,19.0,19.53013677028383
384,50.439998626708984,2.0,52.0,7272700.0,0.0,0.0,2.0,0.0,2347.169921875,0.020999999716877937,1.4800000190734863,0.5,0.0,128.0,1.899999976158142,1.0,0.0,0.0,23.100000381469727,80752.99673777427,14.80000114440918,14.745732967808337
385,40.04999923706055,2.0,64.0,5333300.0,0.0,0.0,2.0,0.0,3936.760009765625,0.014600000344216824,0.0,0.2199999988079071,0.0,128.0,0.699999988079071,0.0,0.0,1.0,23.700000762939453,50952.411042480875,12.700000762939453,16.08175287691944
386,61.599998474121094,4.0,32.0,7272700.0,0.0,0.0,4.0,2.707740068435669,4681.64990234375,0.029999999329447746,0.0,0.25,0.0,128.0,1.2000000476837158,0.0,1.0,0.0,22.0,2509.6450063570837,3.6000003814697266,5.03620050782899
